round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.710007905960083
1,0.6511,0.8545,85.45,0.3213944375953254,0.6919172283481149,3.1381917701048008,4.123105574124118,0.004270250406473705,0.009999999999998899,0.35999999999999366,1.586928129196167
2,0.6503,0.8489,84.89,0.39752804444116707,0.6677102341371424,2.9410231393926285,4.123105619230596,0.004821837038714268,0.09000000000000119,0.9199999999999986,2.465718984603882
3,0.651,0.8425,84.25,0.4025471999364741,0.7018709322985481,3.106807428247788,4.123105574219731,0.0044355149159062785,0.019999999999997797,1.5599999999999947,3.3389923572540283
4,0.652,0.8395,83.95,0.4256569020285764,0.7083683329470017,3.11618478157941,4.1231056325767295,0.004148234228001233,-0.08000000000000229,1.859999999999995,4.222981691360474
5,0.6527,0.8345,83.45,0.4612259864807129,0.6704962989863228,2.891255462870878,4.1231056011664835,0.004264144999730428,-0.14999999999999458,2.3599999999999954,5.103398561477661
6,0.6536,0.829,82.89999999999999,0.4110236081486458,0.6730325327200049,2.9541390503154084,4.1231056493925795,0.0041295275007704295,-0.23999999999999577,2.9100000000000015,5.991181135177612
7,0.6521,0.8191,81.91000000000001,0.5822978869957083,0.7143808953902301,2.9896066469304703,4.123105659268616,0.004568927284974504,-0.09000000000000119,3.8999999999999924,6.864537954330444
8,0.6532,0.8147,81.47,0.501142939011676,0.6904686093330383,2.9512001205893124,4.123105615803945,0.00440824707623323,-0.20000000000000018,4.34,7.737272262573242
9,0.6539,0.8067,80.67,0.5419971592286054,0.7131981639301076,3.0239936183480656,4.123105611922771,0.004382853281677592,-0.27000000000000357,5.140000000000001,8.612478494644165
10,0.6537,0.8009,80.08999999999999,0.5883886818363167,0.6696940800722908,2.760081739986644,4.123105739922193,0.004537005069856732,-0.24999999999999467,5.720000000000002,9.481571197509766
