round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7139542102813721
1,0.6494,0.8121,81.21000000000001,0.3965902731699102,0.687955123536727,0.2913648521198946,8.246210819647047,0.015838488691576193,0.18000000000000238,4.5999999999999925,1.5929949283599854
2,0.6403,0.7403,74.03,0.6682345722528065,0.7031351012342116,0.034900528543135696,8.2462106476663,0.019562543015124566,1.090000000000002,11.780000000000001,2.4795053005218506
3,0.6255,0.6431,64.31,1.2452792981091667,0.7187017482869765,-0.5265775533283458,8.246211127883637,0.022275046449029435,2.5700000000000056,21.499999999999996,3.3591349124908447
4,0.6034,0.5276,52.76,2.2530826750923607,0.8881223832859713,-1.3649602742756115,8.246211349045055,0.023265576967307768,4.779999999999996,33.050000000000004,4.267003059387207
5,0.5831,0.3876,38.76,3.4581761780907128,1.0779757394510157,-2.380200421108919,8.246211059041201,0.024419685398642532,6.810000000000005,47.05,5.146129369735718
6,0.5603,0.2341,23.41,4.464659312192132,1.2237774379113142,-3.2408818497377285,8.246211191448147,0.025432847780310304,9.089999999999998,62.4,6.018993616104126
7,0.5322,0.1071,10.71,6.2467427253723145,1.5273832222994637,-4.719359538134406,8.24621119202301,0.02586763703902335,11.899999999999999,75.1,6.891475677490234
8,0.5037,0.0344,3.44,8.36889763439403,2.0834649871377384,-6.285432619207046,8.24621104858721,0.02632590847944506,14.749999999999996,82.37,7.7677085399627686
9,0.4685,0.0064,0.64,11.450857442968031,2.442387104034424,-9.008470366982852,8.24621123499623,0.026754987247204178,18.269999999999996,85.17,8.647000789642334
10,0.4282,0.001,0.1,15.040671460768756,2.9133781755671784,-12.127293306238512,8.246211109745214,0.027042078684790832,22.299999999999997,85.71,9.52624225616455
