round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7104942798614502
1,0.6515,0.8457,84.57000000000001,0.3742526576799505,0.6530128770014819,0.9317730945699355,4.1231055008539785,0.0059841938122136805,-0.029999999999996696,1.2399999999999967,1.5861303806304932
2,0.6526,0.8293,82.93,0.404800198314821,0.6512165770811194,0.8976329565048218,4.12310542934279,0.006476405842742039,-0.13999999999999568,2.8799999999999937,2.4932305812835693
3,0.6509,0.8088,80.88,0.4767329947036855,0.6973057809998008,0.9178785646662992,4.123105531141023,0.0067747728350939776,0.029999999999996696,4.9300000000000015,3.358950614929199
4,0.6487,0.7896,78.96,0.5933602000860607,0.7155854894834406,0.83781077931909,4.123105504027703,0.006698453072051633,0.24999999999999467,6.8500000000000005,4.234237194061279
5,0.6449,0.7635,76.35,0.8323511165731093,0.6694718722034904,0.5065926313400269,4.123105623491121,0.008121959610692647,0.6299999999999972,9.46,5.108316898345947
6,0.6401,0.733,73.3,0.8287892534452326,0.6597721629283008,0.49075507416444664,4.123105643835966,0.007894490738876367,1.1099999999999999,12.509999999999998,5.979307174682617
7,0.6387,0.7012,70.12,1.2243584324331844,0.7225617801441866,0.2207651278551887,4.123105588024551,0.0087205139618031,1.2499999999999956,15.689999999999992,6.855105876922607
8,0.6369,0.673,67.30000000000001,1.3104121018858517,0.73700431339881,0.1635965249117683,4.123105673288438,0.008348469282738193,1.429999999999998,18.509999999999994,7.726894855499268
9,0.6314,0.6305,63.05,1.7977156428729786,0.7607106952106252,-0.2762942454394172,4.123105591445791,0.0093546073369605,1.980000000000004,22.76,8.614787578582764
10,0.6236,0.5868,58.68,2.220524149782517,0.803129725596484,-0.6142646915772382,4.123105668262291,0.009831713948413638,2.759999999999996,27.13,9.49189043045044
