round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,7.397714614868164
1,0.6499,0.8419,84.19,0.46658066441031065,0.6847027505145353,4.326338571660659,20.615528522568855,0.023122555681854177,0.12999999999999678,1.6199999999999992,8.340660095214844
2,0.6534,0.8202,82.02000000000001,0.47803125486654396,0.6593531107201296,4.137440513162052,20.615528091262696,0.020758517586218543,-0.21999999999999797,3.7899999999999934,9.224045753479004
3,0.6526,0.7924,79.24,0.5850111991167068,0.6802886268671822,4.177009189830107,20.61552803532208,0.022773602910550944,-0.13999999999999568,6.5699999999999985,10.115367650985718
4,0.6514,0.7576,75.76,0.8660230250919566,0.7045402000932133,4.065758382572847,20.615528873390225,0.02323462662537528,-0.019999999999997797,10.049999999999992,11.003418445587158
5,0.6469,0.7055,70.55,1.194279183359707,0.7028839816065395,3.7259086510714363,20.615528346076815,0.024803199422164867,0.42999999999999705,15.259999999999996,11.88826870918274
6,0.6461,0.6634,66.34,1.3769596464493696,0.7469720139222986,3.8518444930805877,20.61552858098041,0.023583642383276215,0.5099999999999993,19.47,12.7726309299469
7,0.6459,0.6121,61.21,1.6471132061937277,0.7713739275932312,3.752504264607149,20.615527856209564,0.022830723025391,0.5299999999999971,24.6,13.650288343429565
8,0.6407,0.5319,53.190000000000005,2.213305585524615,0.7363964810090906,2.9414697815390194,20.615528271333506,0.027594073341707773,1.0499999999999954,32.61999999999999,14.533657789230347
9,0.6417,0.4638,46.379999999999995,3.061980780433206,0.839862444821526,2.8170563333174763,20.61552875797175,0.025883448060095092,0.9499999999999953,39.43,15.413249015808105
10,0.64,0.4045,40.45,3.337530080009909,0.8470993638038635,2.5921654420740463,20.6155277543878,0.02551965664931106,1.1199999999999988,45.35999999999999,16.291667461395264
