round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,7.536075592041016
1,0.6502,0.84,84.0,0.47275499911869273,0.6851478499524734,3.6381321093615364,20.615527983200582,0.022470520572230226,0.10000000000000009,1.8100000000000005,8.47636079788208
2,0.6523,0.8115,81.15,0.49975447444354787,0.6604078114032745,3.4626923869637882,20.61552748204564,0.020664958457208574,-0.10999999999999899,4.6599999999999975,9.36865234375
3,0.6515,0.7784,77.84,0.6411566374933019,0.6838661572512459,3.462040326174568,20.61552813951859,0.022668579564557038,-0.029999999999996696,7.969999999999999,10.256002187728882
4,0.6495,0.7349,73.49,0.9783354857388664,0.7119389071184046,3.293298041119295,20.615528031552863,0.02336926460208385,0.17000000000000348,12.319999999999997,11.14467978477478
5,0.6458,0.6736,67.36,1.4000473338014938,0.7130890278255239,2.878486752510071,20.61552873182763,0.025524142137826444,0.539999999999996,18.45,12.030978441238403
6,0.6434,0.6132,61.31999999999999,1.6658582477008594,0.7721120364525739,2.9668140130884506,20.615528521426487,0.024339316660485607,0.7800000000000029,24.490000000000002,12.9188232421875
7,0.6413,0.544,54.400000000000006,2.0766735418754467,0.8049496622646556,2.7530243957743927,20.615527959781105,0.023962485706628615,0.990000000000002,31.409999999999993,13.807179689407349
8,0.6324,0.4427,44.269999999999996,2.8420954451841465,0.7731812911875108,1.7969922879162956,20.615528316701592,0.02921277531036243,1.880000000000004,41.54,14.714239358901978
9,0.6281,0.3471,34.71,3.996972041971543,0.906756208223455,1.4435652143814985,20.615528740149216,0.02735349441306104,2.310000000000001,51.09999999999999,15.607448101043701
10,0.6239,0.2549,25.490000000000002,4.5883230461793785,0.9540923974093269,1.1362313523012049,20.615528033529475,0.027521130182486746,2.729999999999999,60.31999999999999,16.488547325134277
