round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7108376026153564
1,0.6511,0.8327,83.27,0.3950464532655828,0.7170398165197933,1.039033171008615,8.246211060309893,0.011546748034831387,0.009999999999998899,2.539999999999998,1.585536003112793
2,0.65,0.7927,79.27,0.5106387620463091,0.7132430655114791,0.9158473681001102,8.246211138471866,0.013740172740475395,0.11999999999999789,6.540000000000001,2.4563210010528564
3,0.6438,0.7428,74.28,0.740802315526012,0.6772732647026286,0.6137442203129039,8.246210946316822,0.01516855653818992,0.7399999999999962,11.529999999999996,3.3422954082489014
4,0.6379,0.6817,68.17,1.1602572342928719,0.7302353697664598,0.3002135017338921,8.246211037503269,0.01666954497702893,1.3299999999999979,17.64,4.21783447265625
5,0.6262,0.6001,60.01,1.7870620699489819,0.771882579607122,-0.24329690372242646,8.246211293374751,0.01782561575611674,2.500000000000002,25.8,5.091266393661499
6,0.6135,0.5063,50.629999999999995,2.3154137204675114,0.8260523501564475,-0.6633090201546165,8.24621126687321,0.019996769748204253,3.7699999999999956,35.18,5.972580194473267
7,0.6019,0.408,40.8,3.437242115245146,0.9588259178049424,-1.51959027262295,8.246211288195205,0.020050411316923474,4.9300000000000015,45.01,6.857437610626221
8,0.5915,0.2905,29.049999999999997,4.135183923384723,1.0959647367982304,-1.943254456800573,8.246211248555655,0.020732925883741902,5.969999999999997,56.76,7.739385604858398
9,0.5776,0.1745,17.45,5.946796220891616,1.2380570278448217,-3.4706821722142838,8.246211419243519,0.02209065523496309,7.359999999999999,68.36,8.612987279891968
10,0.5663,0.0802,8.02,7.247145877164953,1.415229856967926,-4.416686128167545,8.246211256133861,0.023205205826410905,8.489999999999998,77.79,9.49947476387024
