round,clean_acc,clean_acc_percent,checkpoint_path,elapsed_seconds
224,0.5317,53.169999999999995,,2910.878662586212
225,0.5341,53.410000000000004,,2923.92848610878
226,0.5363,53.63,,2936.954245567322
227,0.5331,53.31,,2949.9972820281982
228,0.5352,53.52,,2963.0417737960815
229,0.5336,53.36,,2976.0694558620453
230,0.5307,53.06999999999999,,2989.060767889023
231,0.5292,52.92,,3002.046966075897
232,0.5328,53.28000000000001,,3015.0743024349213
233,0.5373,53.73,,3028.0873925685883
234,0.5411,54.11,,3041.1064236164093
235,0.5385,53.849999999999994,,3054.1271460056305
236,0.5365,53.65,,3067.156670808792
237,0.5359,53.59,,3080.1667926311493
238,0.5407,54.06999999999999,,3093.177838087082
239,0.543,54.300000000000004,,3106.1974408626556
240,0.5431,54.31,,3119.2376701831818
241,0.5403,54.03,,3132.26903963089
242,0.5365,53.65,,3145.3237459659576
243,0.534,53.400000000000006,,3158.353350877762
244,0.5398,53.98,,3171.37850189209
245,0.5436,54.36,,3184.378785133362
246,0.5435,54.35,,3197.4301204681396
247,0.5425,54.25,,3210.4643003940582
248,0.54,54.0,,3223.46214056015
249,0.5442,54.42,,3236.4850137233734
250,0.5466,54.66,,3249.477159500122
251,0.5441,54.410000000000004,,3262.524528980255
252,0.5446,54.459999999999994,,3275.5623877048492
253,0.5446,54.459999999999994,,3288.5948140621185
254,0.5455,54.55,,3301.606593132019
255,0.5495,54.949999999999996,,3314.6380681991577
