round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7294089794158936
1,0.6503,0.839,83.89999999999999,0.3977813045768177,0.7325592374100405,-0.03150168587179745,4.123105280314272,0.007116988919375904,0.09000000000000119,1.9100000000000006,1.6541235446929932
2,0.648,0.812,81.2,0.4928518384695053,0.6518318057060242,-0.16693593561649323,4.123105310968657,0.008100225055557842,0.31999999999999806,4.609999999999992,2.590270757675171
3,0.6433,0.7828,78.28,0.6373519231291378,0.6942455838708317,-0.290229131193722,4.123105241066218,0.008399528939648432,0.7900000000000018,7.529999999999992,3.5096330642700195
4,0.6402,0.7508,75.08,0.7617303974488202,0.7331119442687315,-0.39517442268483777,4.123105417311071,0.008572684604540682,1.100000000000001,10.729999999999995,4.446778297424316
5,0.6344,0.7115,71.15,0.9841044860727647,0.748379111289978,-0.6099149409462424,4.1231054768520154,0.008778840970732565,1.6800000000000037,14.659999999999995,5.407738924026489
6,0.6267,0.6756,67.56,1.1060686989940758,0.7982451670310077,-0.7069461100241717,4.123105499597503,0.008678980115432536,2.4499999999999966,18.25,6.340455770492554
7,0.617,0.629,62.9,1.5073122943148893,0.8172419246505288,-1.0986913267303915,4.123105555726693,0.009377740124394518,3.420000000000001,22.909999999999997,7.293722629547119
8,0.6067,0.5785,57.85,1.9389165569754208,0.928507874993717,-1.4746626194785624,4.123105569687036,0.00959647093708701,4.449999999999998,27.959999999999997,8.209625005722046
9,0.5958,0.5295,52.949999999999996,2.399788639124702,0.9582739682758555,-1.9206516462213852,4.1231056612345265,0.009816251776758354,5.540000000000001,32.86,9.131398677825928
10,0.584,0.4722,47.22,2.555561529362903,1.0883514320149141,-2.0113858221208347,4.123105640048167,0.00966103029182301,6.720000000000004,38.589999999999996,10.053410768508911
