round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7486867904663086
1,0.6519,0.847,84.7,0.41326289623975754,0.6943709499695722,0.2811080567977008,4.1231053474819115,0.004380152137362799,-0.07000000000000339,1.1099999999999999,1.716360092163086
2,0.6499,0.8341,83.41,0.4130963762016857,0.71710784295026,0.3040114658720353,4.123105305277241,0.00478610908093124,0.12999999999999678,2.400000000000002,2.653069257736206
3,0.6488,0.8185,81.85,0.5374593629556543,0.6685826497919419,0.13112328683628754,4.123105420348484,0.004872712962899326,0.23999999999999577,3.959999999999997,3.5848865509033203
4,0.6467,0.7991,79.91,0.5527834173511056,0.7011702726869022,0.14838685533579657,4.123105410386592,0.0051217049088114665,0.44999999999999485,5.899999999999994,4.543737888336182
5,0.6448,0.781,78.10000000000001,0.5801949165761471,0.7094941191813525,0.1292992023860707,4.1231052943833255,0.005237161518967932,0.6399999999999961,7.709999999999995,5.479847431182861
6,0.6436,0.7631,76.31,0.950600769589929,0.800788889912998,-0.1498118744176977,4.12310556048814,0.005402798176897559,0.7600000000000051,9.499999999999996,6.396082401275635
7,0.6401,0.7397,73.97,0.8565131636226878,0.768568217754364,-0.08794494586832383,4.123105478351664,0.0054169838067523,1.1099999999999999,11.839999999999995,7.3197245597839355
8,0.6372,0.7154,71.54,0.9511623592937694,0.7597207286778618,-0.19144163061590755,4.123105519536899,0.005698758485191731,1.4000000000000012,14.269999999999994,8.234845638275146
9,0.6346,0.6945,69.45,1.117853804546244,0.8158944494584027,-0.3019593515816857,4.123105425265345,0.005729919883926617,1.6599999999999948,16.359999999999996,9.168692350387573
10,0.6294,0.6673,66.73,1.291810459950391,0.7648785815519445,-0.526931881904602,4.123105650399898,0.006129013944551362,2.180000000000004,19.08,10.087950229644775
