round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7326273918151855
1,0.6516,0.8428,84.28,0.3997708488913143,0.7189896229435416,0.31921877229914947,4.123105294198565,0.006301008053084969,-0.039999999999995595,1.529999999999998,1.6317596435546875
2,0.6497,0.8214,82.14,0.6363512032172259,0.7036488582106197,0.06729765849954941,4.123105238772395,0.006761730029983216,0.14999999999999458,3.6699999999999955,2.5403895378112793
3,0.6464,0.7966,79.66,0.6345533290330101,0.6886427507681006,0.05408942524124594,4.123105365509389,0.007185752013331277,0.48000000000000265,6.15,3.450463056564331
4,0.6422,0.7713,77.13,0.6234955629881691,0.7378105696509866,0.11431500666281756,4.1231053729506275,0.007252423993990624,0.9000000000000008,8.68,4.359547138214111
5,0.6391,0.7392,73.92,0.8349264369291418,0.7121281027793884,-0.12279833414975334,4.123105419896228,0.007837767629117302,1.21,11.89,5.267292261123657
6,0.6352,0.7045,70.45,1.1367520707495071,0.7289065858897041,-0.40784548485980315,4.123105452955048,0.008388783507855926,1.6000000000000014,15.359999999999996,6.172825813293457
7,0.6295,0.6703,67.03,1.1702943317153875,0.7626781358438379,-0.40761619806289673,4.12310561279861,0.008295360766444522,2.1700000000000053,18.779999999999998,7.069371461868286
8,0.6209,0.6251,62.51,1.593845248222351,0.7106475111316232,-0.8831977423499612,4.123105620090739,0.008963062378545474,3.0299999999999994,23.299999999999997,7.978119134902954
9,0.6117,0.5796,57.96,1.833050342167125,0.8879533725626328,-0.9450969696044922,4.123105663110631,0.008896650229669314,3.949999999999998,27.849999999999998,8.912739038467407
10,0.6048,0.5356,53.559999999999995,2.3173435716068043,0.9593676118289723,-1.3579759562716764,4.123105722936555,0.008989848715718458,4.64,32.25,9.825561046600342
