round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7360045909881592
1,0.6508,0.8488,84.88,0.3468112314448637,0.7145222846199485,3.2258001916548786,8.246211183119144,0.006999731291889388,0.039999999999995595,0.9299999999999975,1.653186321258545
2,0.6507,0.8389,83.89,0.44940493474988374,0.6986279329832863,3.0437347538330974,8.246211241930142,0.006903913512676227,0.050000000000005596,1.9199999999999995,2.5573267936706543
3,0.6519,0.8338,83.38,0.40169933206840036,0.6718055342926699,2.9573282774756935,8.24621120841681,0.006613669374647672,-0.07000000000000339,2.429999999999999,3.4670028686523438
4,0.6521,0.8238,82.38,0.5027272508424871,0.6577528609948999,2.786037059391246,8.246211134721221,0.006711955274103029,-0.09000000000000119,3.4299999999999997,4.385270118713379
5,0.652,0.8134,81.34,0.5093282697831883,0.6763744792517494,2.872544148389031,8.246211441090304,0.006791616107690688,-0.08000000000000229,4.469999999999996,5.3066935539245605
6,0.6512,0.8028,80.28,0.6034015592406777,0.6600504500024459,2.6968506855123184,8.246211267524421,0.007003802469855897,0.0,5.530000000000001,6.2359092235565186
7,0.6521,0.7907,79.07,0.6535454217125388,0.7149035299525541,2.9209722490871655,8.246211354778913,0.006625553917305438,-0.09000000000000119,6.740000000000002,7.146941423416138
8,0.6514,0.7728,77.28,0.7368433002163383,0.6629305972772486,2.5778096563675823,8.246211255029623,0.007599557095635505,-0.019999999999997797,8.529999999999994,8.08268666267395
9,0.6516,0.7601,76.01,0.7976668170269798,0.7249394129304325,2.8270302169463215,8.246211312671223,0.007131970850250737,-0.039999999999995595,9.799999999999997,8.9903404712677
10,0.6507,0.74,74.0,0.901742647675907,0.7433849257581374,2.8151819425470688,8.246211112332034,0.007617479027323747,0.050000000000005596,11.809999999999999,9.892838478088379
