round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7307202816009521
1,0.6508,0.8216,82.16,0.40796224685276256,0.6725139091996586,0.9370655662873212,20.615526380833973,0.016250388975166213,0.039999999999995595,3.6499999999999977,1.6288046836853027
2,0.6458,0.7568,75.68,0.6563617552027983,0.684405670446508,0.7124495821840623,20.61552732696645,0.020615498102064627,0.539999999999996,10.129999999999995,2.53603196144104
3,0.637,0.667,66.7,1.1583339116152596,0.7233500375467188,0.2883661669843337,20.615527852091972,0.023770337239104603,1.419999999999999,19.109999999999992,3.4433884620666504
4,0.6189,0.5413,54.13,1.8335035408244413,0.7884709870114046,-0.25656156680163217,20.615528901409846,0.026192801365466017,3.2299999999999995,31.679999999999996,4.358427286148071
5,0.6034,0.4035,40.35,2.7444551096243015,0.9007331097827238,-0.9429888795403873,20.615528476206336,0.02702115821719941,4.779999999999996,45.459999999999994,5.27970290184021
6,0.5852,0.2372,23.72,4.456216770059922,1.1173040130559135,-2.2216087649850285,20.615528836352286,0.029820447401228214,6.599999999999994,62.09,6.185763835906982
7,0.5706,0.0995,9.950000000000001,6.280872849857106,1.3420602609129513,-3.59675230699427,20.615527964621652,0.03077391256740881,8.06,75.86,7.097728252410889
8,0.556,0.026,2.6,8.561053780948415,1.6301536349689258,-5.300746525035185,20.61552802958597,0.03147732875230526,9.519999999999996,83.21,8.030067443847656
9,0.5478,0.003,0.3,11.014225623186897,2.0891466912101295,-6.835932226742015,20.615527556943498,0.030880736302526027,10.340000000000005,85.50999999999999,8.958773136138916
10,0.5322,0.0005,0.05,14.383709907531738,2.479448395616868,-9.424812990076402,20.615528010148633,0.032500428547709154,11.899999999999999,85.76,9.866373300552368
