round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7456912994384766
1,0.6512,0.8386,83.86,0.38217755889191346,0.7177342141375822,1.0532908755190231,8.246210986162904,0.009615073941523108,0.0,1.9499999999999962,1.641770601272583
2,0.6499,0.8035,80.35,0.49645345438929167,0.667921897243051,0.8393903444795048,8.246210954510328,0.011352038859035594,0.12999999999999678,5.459999999999998,2.560074806213379
3,0.6465,0.7703,77.03,0.6694925541386885,0.6922124799560098,0.7149323996375588,8.246211136879085,0.010917358698197856,0.47000000000000375,8.78,3.4760730266571045
4,0.6417,0.7233,72.33000000000001,0.9130802399971906,0.740490033346064,0.5678998231887817,8.246211284207707,0.012331109798077167,0.9499999999999953,13.479999999999992,4.389672517776489
5,0.6387,0.6796,67.96,1.1113243326544762,0.7730279459672815,0.43473155708873973,8.24621122259666,0.012484151912085063,1.2499999999999956,17.849999999999998,5.30773138999939
6,0.6314,0.6178,61.78,1.4622468518860199,0.7593918407664579,0.05653682877035702,8.24621130709231,0.013424305362132622,1.980000000000004,24.029999999999994,6.235340595245361
7,0.6191,0.5468,54.67999999999999,2.291859710917753,0.8290314148454105,-0.6337968952515546,8.24621121181114,0.015243353134576768,3.2100000000000017,31.130000000000003,7.155779123306274
8,0.6111,0.4723,47.23,2.5366712107377896,0.9262723712360158,-0.6841264682657578,8.246211324823912,0.014999248308262832,4.0100000000000025,38.58,8.062679529190063
9,0.605,0.388,38.800000000000004,3.2568460282157448,1.0068591482499067,-1.2431277387282427,8.246211251592722,0.015473780069533628,4.620000000000002,47.01,8.994336128234863
10,0.5944,0.2974,29.74,3.909079134464264,1.0670128289391012,-1.7750534660675947,8.246211372392406,0.015979933685134923,5.679999999999996,56.07,9.915433883666992
