round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.712540864944458
1,0.6511,0.8559,85.59,0.3636605283793281,0.6810527759439805,6.446867213529699,4.123105710851941,0.004317273168299163,0.009999999999998899,0.21999999999999797,1.5810177326202393
2,0.6513,0.8558,85.58,0.4034748252700357,0.7085511579233057,6.682036736432244,4.123105643795578,0.004476971916080388,-0.009999999999998899,0.22999999999999687,2.4576783180236816
3,0.6511,0.853,85.3,0.344017472337274,0.6669711049865273,6.325693523182588,4.123105620884879,0.004335220939694759,0.009999999999998899,0.5099999999999993,3.3643362522125244
4,0.6521,0.8493,84.93,0.3561192601919174,0.7184357958681443,6.828238781760721,4.12310553141841,0.00408937331901256,-0.09000000000000119,0.8799999999999919,4.241386413574219
5,0.6529,0.8447,84.47,0.343313617467442,0.6530376620152417,6.187063034842996,4.123105696801679,0.004131313976353359,-0.17000000000000348,1.3399999999999967,5.120385408401489
6,0.6536,0.8432,84.32,0.42783061897053437,0.6590805123834049,6.162974469801959,4.123105649469822,0.0036278757595116025,-0.23999999999999577,1.4900000000000024,5.996998071670532
7,0.6533,0.8419,84.19,0.38901029877802906,0.7048985887976253,6.659975556766286,4.123105593296923,0.0040240180796546525,-0.20999999999999908,1.6199999999999992,6.873624324798584
8,0.6532,0.8386,83.86,0.3937257764970555,0.6656790182870977,6.263064524706672,4.1231057470764645,0.0038842347924960582,-0.20000000000000018,1.9499999999999962,7.758341073989868
9,0.6542,0.8365,83.65,0.41754885162535016,0.6718184492167305,6.300635744543636,4.123105585138421,0.003934504416161072,-0.30000000000000027,2.1599999999999953,8.643959283828735
10,0.6557,0.8347,83.47,0.4245953769149149,0.6464777974521413,6.040182590484619,4.123105574266906,0.003802500047932908,-0.44999999999999485,2.3399999999999976,9.519220113754272
