round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.745025634765625
1,0.6502,0.8567,85.67,0.34477489836075725,0.6766738786416895,6.421963860006893,8.246211491572918,0.004572571026544851,0.10000000000000009,0.13999999999999568,1.6701793670654297
2,0.6508,0.8561,85.61,0.42314300554640155,0.7145607436404509,6.72246436511769,8.246211493795752,0.0045647338248439384,0.039999999999995595,0.20000000000000018,2.597292900085449
3,0.6529,0.8534,85.34,0.34857522959218307,0.6910196507678312,6.5616213013144105,8.246211164336874,0.004604001384226244,-0.17000000000000348,0.46999999999999265,3.4770171642303467
4,0.6524,0.849,84.89999999999999,0.36511006370625076,0.6457375743809868,6.092265662025003,8.246211302889,0.0043340922394428825,-0.11999999999999789,0.9099999999999997,4.390692710876465
5,0.6514,0.8456,84.56,0.38880260027123287,0.6994958519935608,6.60615592844346,8.246211245474019,0.0043985377614398965,-0.019999999999997797,1.2499999999999956,5.338858127593994
6,0.6515,0.8425,84.25,0.40882569113198447,0.6628874470205868,6.2200487922219665,8.246211564369169,0.0043540178709253734,-0.029999999999996696,1.5599999999999947,6.258833408355713
7,0.6528,0.8392,83.91999999999999,0.4412012906635509,0.6165435822571025,5.724234580993652,8.24621102881383,0.004636280064771206,-0.16000000000000458,1.8900000000000028,7.166261196136475
8,0.6525,0.8363,83.63000000000001,0.4877287833129658,0.6702193793128518,6.214465085197897,8.246211293747894,0.004541800876097361,-0.12999999999999678,2.179999999999993,8.078721523284912
9,0.6532,0.834,83.39999999999999,0.5253494004992878,0.6866845558671391,6.341496215147131,8.246211292078646,0.004411753961756469,-0.20000000000000018,2.410000000000001,8.99602746963501
10,0.6546,0.8345,83.45,0.46974900364875793,0.7536902813350453,7.067153874565573,8.246211094671002,0.004503793150692202,-0.33999999999999586,2.3599999999999954,9.915530681610107
