round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7100183963775635
1,0.6357,0.701,70.1,0.7322937066064161,0.7228849021827474,-0.009408807053285487,20.615527671187433,0.04578380191792093,1.5499999999999958,15.71,1.5832014083862305
2,0.5899,0.4065,40.65,2.0849001442684845,0.9245168461519129,-1.160383287598105,20.61552825023048,0.056892781538157425,6.130000000000003,45.16,2.4548728466033936
3,0.5256,0.0745,7.449999999999999,5.517001446555643,1.4833209795110367,-4.033680467044606,20.615528763496506,0.06354358138732563,12.560000000000004,78.36,3.3261444568634033
4,0.4389,0.0014,0.13999999999999999,12.177010816686293,2.155207023901098,-10.021803968092975,20.615528321057194,0.06705700737904628,21.23,85.67,4.19540810585022
5,0.3463,0.0,0.0,18.96222153831931,4.085826354868272,-14.876395197475658,20.61552824867703,0.06581559227343696,30.490000000000002,85.81,5.064100503921509
6,0.246,0.0,0.0,30.13826920004452,6.822899734272676,-23.315369549919577,20.615528095957675,0.06803826403717836,40.52,85.81,5.950714588165283
7,0.1958,0.0,0.0,42.09700169282801,10.35377861471737,-31.74322296591366,20.61552785419764,0.06768222747738308,45.540000000000006,85.81,6.837335586547852
8,0.1698,0.0,0.0,53.31924898484174,13.599144262426039,-39.720105059006634,20.615528372412584,0.0672361364217674,48.14,85.81,7.7073516845703125
9,0.1424,0.0,0.0,69.76564609303193,19.24864438000847,-50.517001656924975,20.61552766312035,0.06865620087796712,50.88,85.81,8.583593368530273
10,0.1236,0.0,0.0,88.51057568718406,22.03781509399414,-66.472760144402,20.6155284790074,0.07006060257684227,52.76,85.81,9.461521625518799
