round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7072098255157471
1,0.6484,0.7647,76.47,0.4897787356749177,0.6890184248194975,0.8882581118275138,20.61552748915418,0.03300875105397535,0.28000000000000247,9.339999999999993,1.581434726715088
2,0.6231,0.5887,58.87,1.4524877597303951,0.7465748138287488,0.04066186792710248,20.615527854903032,0.04396871718148848,2.8100000000000014,26.939999999999998,2.456310510635376
3,0.5936,0.3486,34.86,2.9480521819170784,0.9700318609966951,-1.0079884599236881,20.615527850216004,0.048932252975345016,5.759999999999998,50.949999999999996,3.327962875366211
4,0.5545,0.0822,8.219999999999999,6.4798866300021905,1.3340515459285063,-3.811783524120555,20.615528303482648,0.0550080920626692,9.670000000000002,77.59,4.20639967918396
5,0.5294,0.0039,0.38999999999999996,10.892288881189684,1.8072137482026045,-7.277861342710607,20.615528120486996,0.057750283205122696,12.180000000000001,85.42,5.087119817733765
6,0.51,0.0,0.0,16.143926732680377,2.6854844794553867,-10.772957689621869,20.615527760247318,0.05773276486158092,14.12,85.81,5.965886116027832
7,0.4837,0.0,0.0,22.525559369255514,3.641353123328265,-15.242853108574362,20.615527645384027,0.058143390800352364,16.75,85.81,6.867760181427002
8,0.4566,0.0,0.0,30.338720882640164,4.220839458353379,-21.89704193788416,20.61552777048338,0.06007668465302165,19.46,85.81,7.746438026428223
9,0.4313,0.0,0.0,38.76757610545439,5.760261703939999,-27.247052473180435,20.615527634316344,0.059569029438559074,21.99,85.81,8.621583461761475
10,0.3982,0.0,0.0,48.757141562069165,8.106444190530215,-32.544253181008735,20.615527977301436,0.059424555037303255,25.3,85.81,9.496626615524292
