round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7141897678375244
1,0.6537,0.8335,83.35000000000001,0.3690372302251704,0.6384028161273283,2.8229768556707047,20.61552837227783,0.021430712070463712,-0.24999999999999467,2.4599999999999955,1.5848915576934814
2,0.6511,0.7839,78.39,0.5599155373433057,0.666214224170236,2.771155595779419,20.615528234132128,0.023381808699425837,0.009999999999998899,7.419999999999993,2.4612784385681152
3,0.6487,0.7314,73.14,0.8026064312195077,0.6841602465685677,2.6181948325213265,20.61552862370163,0.023151049021156743,0.24999999999999467,12.669999999999993,3.334599256515503
4,0.6482,0.6728,67.28,1.1018601708552416,0.7346555765937356,2.5714177033480476,20.615528755620428,0.024053549523315884,0.30000000000000027,18.53,4.214110851287842
5,0.6449,0.6096,60.96,1.6075597650864546,0.7403050555902368,2.0939655163708855,20.615528776983542,0.026313955482085604,0.6299999999999972,24.849999999999994,5.096145868301392
6,0.6322,0.4771,47.71,2.459231783361996,0.7507053298108718,1.2942948201123405,20.615527737286012,0.030818127390246038,1.9000000000000017,38.099999999999994,5.981926202774048
7,0.627,0.367,36.7,3.4170856055091408,0.8158119671485003,0.6619742337395164,20.615528901528414,0.02947917407584826,2.42,49.11,6.8521881103515625
8,0.6201,0.2341,23.41,4.3012369240031525,1.0256320027744068,0.8269231179181267,20.61552796761609,0.030549736468693967,3.1100000000000017,62.4,7.736587285995483
9,0.6065,0.1124,11.24,6.47757345087388,1.0116098242647507,-1.4195242909824146,20.6155288617934,0.0329081136217758,4.469999999999996,74.57000000000001,8.606191635131836
10,0.5988,0.0464,4.64,7.684837313259349,1.0733733387554394,-2.3179706124698414,20.615528617725797,0.033945780131382323,5.24,81.17,9.481367826461792
