round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7554371356964111
1,0.6535,0.8533,85.33,0.3384025722522946,0.6775324327104232,6.436921820921056,20.615528276387302,0.011561302392173133,-0.22999999999999687,0.48000000000000265,1.6776466369628906
2,0.6515,0.8494,84.94,0.34338799124474034,0.6728179822949802,6.3847918650683235,20.6155281509364,0.010832846370662518,-0.029999999999996696,0.869999999999993,2.6001386642456055
3,0.6543,0.8419,84.19,0.37646048855693903,0.6904599210795235,6.528138693641214,20.615528503310642,0.010916682392830595,-0.30999999999999917,1.6199999999999992,3.511279344558716
4,0.6564,0.8346,83.46000000000001,0.47742968797683716,0.6877386534915251,6.399956843432258,20.6155282834053,0.01066091914020465,-0.5199999999999982,2.3499999999999965,4.439442157745361
5,0.655,0.8258,82.58,0.47066271831007567,0.6368267571224886,5.897604914272533,20.615528192068364,0.01096222819376721,-0.38000000000000256,3.2299999999999995,5.370325803756714
6,0.6543,0.8187,81.87,0.5028968988096013,0.6455651872298297,5.952754974365234,20.61552807404985,0.010157502247878302,-0.30999999999999917,3.939999999999999,6.281182289123535
7,0.6536,0.8118,81.17999999999999,0.5011327775085673,0.6399758580852958,5.8986258226282455,20.615528138433227,0.010713596261712966,-0.23999999999999577,4.630000000000001,7.183171987533569
8,0.6541,0.8042,80.42,0.5415120164261145,0.7055658663020414,6.514146580415614,20.615529102775938,0.010254606855168233,-0.29000000000000137,5.389999999999995,8.088302373886108
9,0.6522,0.7965,79.65,0.6474482084021849,0.7020536310532514,6.3730880793403175,20.615528022466474,0.010784953681598866,-0.10000000000000009,6.159999999999998,9.052944898605347
10,0.6535,0.7924,79.24,0.6351279611973202,0.6351368848015281,5.716240840799668,20.615528098728333,0.010867258283631194,-0.22999999999999687,6.5699999999999985,9.96893835067749
