round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7338471412658691
1,0.6509,0.8577,85.77,0.3004474837113829,0.7117792999043184,6.8173454789554375,8.246211129210053,0.0065438279061777495,0.029999999999996696,0.039999999999995595,1.6429429054260254
2,0.6517,0.8552,85.52,0.4354500314768623,0.6768888743484721,6.333438676946304,8.246211090492164,0.0061766363857975685,-0.04999999999999449,0.29000000000000137,2.5474634170532227
3,0.6527,0.852,85.2,0.34471469865564036,0.7188286150203032,6.843571438508875,8.246211385647841,0.006200913626383669,-0.14999999999999458,0.6099999999999994,3.4532437324523926
4,0.6526,0.8472,84.72,0.3958823365323684,0.6978433658094967,6.582551339093377,8.246211171027888,0.0064708672397671115,-0.13999999999999568,1.090000000000002,4.367029190063477
5,0.6548,0.8417,84.17,0.40055772486855,0.6767909877440509,6.3673520649180695,8.246211079052673,0.00639589576877402,-0.36000000000000476,1.639999999999997,5.294428110122681
6,0.6528,0.8392,83.91999999999999,0.45765774740892295,0.7100384410689858,6.642726617700913,8.246211449931305,0.005996456201072331,-0.16000000000000458,1.8900000000000028,6.213129758834839
7,0.6534,0.833,83.3,0.4932335317134857,0.6623129196026746,6.129895631004782,8.246211271071468,0.00623351518769753,-0.21999999999999797,2.510000000000001,7.142613649368286
8,0.6551,0.8274,82.74000000000001,0.5580067143720739,0.7068467525874867,6.510460685281193,8.24621128045485,0.006209485091487674,-0.39000000000000146,3.069999999999995,8.055138349533081
9,0.655,0.824,82.39999999999999,0.5356238782405853,0.6590188461191514,6.054564588210162,8.246211148199606,0.005948323470944632,-0.38000000000000256,3.410000000000002,8.980385303497314
10,0.6551,0.8169,81.69,0.49516015627202303,0.676528250469881,6.270122415879193,8.246211290278959,0.00606146397943052,-0.39000000000000146,4.120000000000001,9.900960922241211
