round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7376742362976074
1,0.6516,0.853,85.3,0.30943266674876213,0.6917065259288339,3.149099953034345,8.246211414152025,0.005061988883653891,-0.039999999999995595,0.5099999999999993,1.6951372623443604
2,0.6515,0.8462,84.61999999999999,0.3705841712653637,0.6611519175417283,2.9351754469030045,8.24621124929086,0.005052897568545995,-0.029999999999996696,1.1900000000000022,2.6382598876953125
3,0.6511,0.8409,84.09,0.3890506519990809,0.6921191758969251,3.0715452011893776,8.246211302605708,0.004861076279992187,0.009999999999998899,1.7199999999999993,3.5691940784454346
4,0.6506,0.834,83.39999999999999,0.5173545777797699,0.6727836184641894,2.8465635425904217,8.246211323233052,0.005131500579715737,0.060000000000004494,2.410000000000001,4.516138315200806
5,0.6525,0.8271,82.71,0.43702560378348126,0.6793158019290251,2.9595533539267147,8.24621124010016,0.005177277009985524,-0.12999999999999678,3.1000000000000028,5.465080261230469
6,0.652,0.8184,81.84,0.4349474602324121,0.658201186095967,2.85605855549083,8.246211226811166,0.005068703978246224,-0.08000000000000229,3.9699999999999958,6.397052049636841
7,0.6545,0.809,80.9,0.5485386795857373,0.6666900270125445,2.7849114782669964,8.246211275826035,0.005304078829239844,-0.32999999999999696,4.909999999999992,7.318341970443726
8,0.6538,0.8008,80.08,0.5632118258406135,0.7135841530912063,3.0047089352327236,8.246211287946274,0.00507324796309894,-0.26000000000000467,5.730000000000002,8.26797080039978
9,0.6527,0.792,79.2,0.6358508055700975,0.7232082696521983,2.980190543567433,8.246211145039833,0.005041289374346465,-0.14999999999999458,6.609999999999994,9.210140466690063
10,0.6533,0.7813,78.13,0.7575812304721159,0.6752739338313832,2.6187884667340446,8.246211255129623,0.005062852878932036,-0.20999999999999908,7.679999999999998,10.156355857849121
