round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,0.7397880554199219
1,0.6496,0.8561,85.61,0.33382969919373007,0.7077480694826912,6.743651053484748,4.123105700355465,0.0033178248274959026,0.16000000000000458,0.20000000000000018,1.6530332565307617
2,0.6506,0.855,85.5,0.35823851122575645,0.6789760063676273,6.431521527907428,4.123105598592989,0.0031265330308994656,0.060000000000004494,0.30999999999999917,2.5721189975738525
3,0.6515,0.8538,85.38,0.37236999588854175,0.6573973140295815,6.201603076037238,4.123105585789212,0.003434644410297086,-0.029999999999996696,0.42999999999999705,3.4866435527801514
4,0.6519,0.8518,85.18,0.39894232504508076,0.6764555538401884,6.365613264196059,4.123105745694722,0.0032381661772243,-0.07000000000000339,0.6299999999999972,4.3958892822265625
5,0.6521,0.8486,84.86,0.38602491073748646,0.6609096036237829,6.223071042229147,4.1231056718871795,0.0031994173643114577,-0.09000000000000119,0.9499999999999953,5.304842948913574
6,0.6524,0.8464,84.64,0.34557018954964247,0.6688294498359456,6.342724309248083,4.123105698861392,0.0032384745162108595,-0.11999999999999789,1.1699999999999933,6.215709209442139
7,0.6524,0.844,84.39999999999999,0.38305508564500246,0.7089628892786363,6.706573822919061,4.123105553427754,0.0030328585923572694,-0.11999999999999789,1.4100000000000001,7.157548427581787
8,0.6526,0.8424,84.24000000000001,0.38255834261722427,0.6628565262345707,6.246006937587962,4.123105677735659,0.0032201949233267636,-0.13999999999999568,1.5699999999999936,8.07544207572937
9,0.6534,0.8393,83.93,0.4315075208159054,0.6554176193826339,6.122668630936566,4.123105553413938,0.0032934725370023675,-0.21999999999999797,1.8799999999999928,9.036235570907593
10,0.653,0.8384,83.84,0.4378133591483621,0.6525854433284086,6.088041081148035,4.123105507184933,0.002982173442624389,-0.18000000000000238,1.969999999999994,9.952652931213379
