round,clean_acc,ASR,ASR_percent,forget_ce,retain_ce,total_loss,grad_l2_norm,update_l2_norm,clean_drop_pp,ASR_drop_pp,elapsed_seconds
0,0.6512,0.8581,85.81,,,,,,0.0,0.0,7.451738595962524
1,0.6504,0.8331,83.31,0.48825981073519764,0.6855720001108506,2.939600201214061,20.615527418797903,0.023728043144834194,0.08000000000000229,2.500000000000002,8.382172584533691
2,0.65,0.7933,79.33,0.5588181106483235,0.6643771038335913,2.763067462865044,20.61552805456956,0.02279423284863803,0.11999999999999789,6.479999999999997,9.26491403579712
3,0.6501,0.7439,74.39,0.7836609912269256,0.6932422238237718,2.682550107731539,20.61552839538721,0.02519303805408594,0.10999999999999899,11.419999999999996,10.148072957992554
4,0.6472,0.6828,68.28,1.2632679062731125,0.7309417128562927,2.39144071410684,20.615528259257534,0.026036012519045217,0.40000000000000036,17.53,11.031759262084961
5,0.6385,0.5899,58.989999999999995,1.946828470510595,0.744018167257309,1.773262388565961,20.615528297525838,0.030286219266261207,1.2700000000000045,26.82,11.913297653198242
6,0.6335,0.489,48.9,2.4820118932163013,0.839445478775922,1.715215479626375,20.615528678985598,0.029487011034493606,1.770000000000005,36.91,12.808264017105103
7,0.6229,0.3694,36.94,3.323780021246742,0.9049353494363672,1.20089669788585,20.615527828990544,0.030530883766995635,2.829999999999999,48.87,13.688049793243408
8,0.6073,0.2211,22.11,4.696628766901353,0.901781257461099,-0.18772247258354635,20.615528718554884,0.03564385044237931,4.390000000000005,63.7,14.557224035263062
9,0.5987,0.1069,10.69,6.835456932292265,1.1317822021596573,-1.1765459004570455,20.615527958964126,0.034694199956897515,5.249999999999999,75.12,15.424499750137329
10,0.5954,0.0435,4.35,8.367169380187988,1.288801372051239,-1.9231625024010153,20.615527459101024,0.034468380062733436,5.5799999999999965,81.46,16.299232244491577
